STRUCTURE_NUMBER_008,LOCATION_009,lat,lon,"coordinates (lat, lon)",YEAR_BUILT_027,AGE,STRUCTURE_KIND_043A,FRACTURE_092A,is_steel,ADT_029,PERCENT_ADT_TRUCK_109,TRAFFIC_LANES_ON_028A,SLF,ADT_b,pi_T,T1,AM_years,AE_years,Pf_fatigue,Risk_Level,Risk_Explanation,Street_View_URL
181300298101002,'0.60 MI SE OF IH 20',32.691063888888884,-96.42870555555557,"32.691064, -96.428706",1966,59,1,N  ,False,1864,5.0,2,0.85,1864,0.05,28915.3,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.691064,-96.428706"
181300298201001,'2.76 MI NW OF SH 34',32.515747222222224,-96.44340555555556,"32.515747, -96.443406",1968,57,1,N  ,False,630,2.0,2,0.85,630,0.02,3909.15,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.515747,-96.443406"
181300258801004,'5.45 MI NE OF US 80',32.79698333333333,-96.38231666666664,"32.796983, -96.382317",1961,64,1,N  ,False,7450,3.0,2,0.85,7450,0.03,69340.875,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.796983,-96.382317"
181300019705225,'0.29 MI SE OF FM 1391',32.43498611111111,-96.21754722222222,"32.434986, -96.217547",1984,41,5,N  ,False,8308,12.0,2,0.85,8308,0.12,309306.84,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.434986,-96.217547"
181300019705226,'0.29 MI SE OF FM 1391',32.43507777777778,-96.21712777777778,"32.435078, -96.217128",1984,41,5,N  ,False,8308,12.0,2,0.85,8308,0.12,309306.84,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.435078,-96.217128"
181300019705228,'2.13 MI SE OF SH 274',32.41457222222222,-96.19135833333334,"32.414572, -96.191358",1989,36,5,N  ,False,16671,12.0,2,0.85,16671,0.12,620661.33,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.414572,-96.191358"
181300019705229,'2.44 MI SE OF SH 274',32.41207222222222,-96.18704722222222,"32.412072, -96.187047",1989,36,5,N  ,False,16671,12.0,2,0.85,16671,0.12,620661.33,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.412072,-96.187047"
181300019705230,'2.62 MI SE OF SH 274',32.41075,-96.1847638888889,"32.410750, -96.184764",1989,36,5,N  ,False,7617,8.0,2,0.85,7617,0.08,189053.94,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.410750,-96.184764"
181300019705231,'3.08 MI SE OF SH 274',32.40703333333333,-96.17835,"32.407033, -96.178350",1989,36,5,N  ,False,7617,8.0,2,0.85,7617,0.08,189053.94,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.407033,-96.178350"
181300019705232,'3.20 MI NW OF SH 198',32.38887222222222,-96.14740277777778,"32.388872, -96.147403",1989,36,5,N  ,False,9132,12.0,2,0.85,9132,0.12,339984.36,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.388872,-96.147403"
181300019705233,'2.90 MI NW OF SH 198',32.386358333333334,-96.142975,"32.386358, -96.142975",1989,36,5,N  ,False,9132,11.0,2,0.85,9132,0.11,311652.33,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.386358,-96.142975"
181300019705234,'2.50 MI NW OF SH 198',32.38314444444445,-96.13752222222224,"32.383144, -96.137522",1989,36,5,N  ,False,9132,12.0,2,0.85,9132,0.12,339984.36,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.383144,-96.137522"
181300019705236,'1.30 MI W OF SH 198',32.37596388888889,-96.11920277777776,"32.375964, -96.119203",1992,33,1,N  ,False,18263,8.0,4,0.65,18263,0.08,346631.74,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.375964,-96.119203"
181300019705244,'AT INT US 175 & SH 198',32.373425,-96.09705555555556,"32.373425, -96.097056",1997,28,5,N  ,False,4057,20.0,2,0.85,4057,0.2,251736.85,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.373425,-96.097056"
181300019705245,'AT INT US 175 & SH 198',32.373105555555554,-96.09726944444444,"32.373106, -96.097269",1997,28,5,N  ,False,4057,20.0,2,0.85,4057,0.2,251736.85,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.373106,-96.097269"
181300075102020,'5.0 MI NW OF SH 34',32.56807222222223,-96.42001111111112,"32.568072, -96.420011",1957,68,1,N  ,False,3564,3.0,2,0.85,3564,0.03,33171.92999999999,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.568072,-96.420011"
181300019705248,'2.44 MI SE OF SH 274',32.411788888888886,-96.187275,"32.411789, -96.187275",2001,24,5,N  ,False,16671,12.0,2,0.85,16671,0.12,620661.33,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.411789,-96.187275"
181300019705249,'2.62 MI SE OF SH 274',32.41048333333333,-96.18501111111112,"32.410483, -96.185011",2001,24,5,N  ,False,7824,8.0,2,0.85,7824,0.08,194191.68,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.410483,-96.185011"
181300019705250,'3.08 MI SE OF SH 274',32.40678888888889,-96.17862777777778,"32.406789, -96.178628",2001,24,5,N  ,False,7824,8.0,2,0.85,7824,0.08,194191.68,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.406789,-96.178628"
181300019711109,'2.00 MI S OF US 175',32.574400000000004,-96.38144444444444,"32.574400, -96.381444",1951,74,1,N  ,False,1466,3.0,2,0.85,1466,0.03,13644.794999999998,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.574400,-96.381444"
181300019711110,'3.10 MI S OF US 175',32.56319166666666,-96.39503055555556,"32.563192, -96.395031",1951,74,1,N  ,False,3520,3.0,2,0.85,3520,0.03,32762.4,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.563192,-96.395031"
181300019712065,'0.24 MI SE OF FM 1391',32.436322222222216,-96.22695277777778,"32.436322, -96.226953",1938,87,1,N  ,False,3390,7.0,2,0.85,3390,0.07,73622.32500000001,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.436322,-96.226953"
181300019713090,'0.25 MI SE OF US 175',32.37368611111111,-96.121475,"32.373686, -96.121475",1939,86,1,N  ,False,6028,6.0,2,0.85,6028,0.06,112211.22,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.373686,-96.121475"
181300044302017,'0.40 MI NE OF US 175',32.380319444444446,-96.0917861111111,"32.380319, -96.091786",1962,63,1,N  ,False,8890,17.0,2,0.85,8890,0.17,468880.825,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.380319,-96.091786"
181300045102016,'0.80 MI N OF US 80',32.748697222222226,-96.30574722222222,"32.748697, -96.305747",1959,66,1,N  ,False,19133,4.0,2,0.85,19133,0.04,237440.53,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.748697,-96.305747"
181300049501153,'0.40 MI SE OF US 80 EB',32.735816666666665,-96.35093333333332,"32.735817, -96.350933",1964,61,1,N  ,False,20351,10.0,2,0.85,20351,0.1,631389.775,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.735817,-96.350933"
181300049501154,'0.40 MI SE OF US 80 EB',32.73535555555556,-96.3508,"32.735356, -96.350800",1964,61,1,N  ,False,20351,10.0,2,0.85,20351,0.1,631389.775,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.735356,-96.350800"
181300049501155,'0.70 MI SE OF US 80 EB',32.73334722222222,-96.3462611111111,"32.733347, -96.346261",1964,61,1,N  ,False,20351,10.0,2,0.85,20351,0.1,631389.775,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.733347,-96.346261"
181300049501156,'0.70 MI SE OF US 80 EB',32.73312222222222,-96.34656944444444,"32.733122, -96.346569",1964,61,1,N  ,False,20351,10.0,2,0.85,20351,0.1,631389.775,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.733122,-96.346569"
181300019705247,'2.13 MI SE OF SH 274',32.41438055555555,-96.19173888888888,"32.414381, -96.191739",2001,24,5,N  ,False,16671,12.0,2,0.85,16671,0.12,620661.33,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.414381,-96.191739"
181300019704209,'AT INT US 175 & FM 2578',32.592666666666666,-96.35506388888888,"32.592667, -96.355064",1977,48,5,N  ,False,1951,13.0,2,0.85,1951,0.13,78688.70749999999,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.592667,-96.355064"
181300019704210,'2.00 MI NW OF SH 34',32.590561111111114,-96.33370555555555,"32.590561, -96.333706",1977,48,1,N  ,False,251,2.0,2,0.85,251,0.02,1557.455,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.590561,-96.333706"
181300019704211,'2.00 MI NW OF SH 34',32.59004166666667,-96.33361666666666,"32.590042, -96.333617",1977,48,1,N  ,False,3486,13.0,2,0.85,3486,0.13,140599.095,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.590042,-96.333617"
181300019704213,'2.00 MI NW OF SH 34',32.589758333333336,-96.33385833333332,"32.589758, -96.333858",1977,48,1,N  ,False,212,2.0,2,0.85,212,0.02,1315.46,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.589758,-96.333858"
181300019704214,'1.40 MI E OF FM 2578',32.590091666666666,-96.33109444444445,"32.590092, -96.331094",1977,48,5,N  ,False,135,13.0,2,0.85,135,0.13,5444.8875,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.590092,-96.331094"
181300019704215,'0.90 MI W OF FM 987',32.59033055555556,-96.32530833333333,"32.590331, -96.325308",1977,48,1,N  ,False,251,2.0,2,0.85,251,0.02,1557.455,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.590331,-96.325308"
181300019704216,'1.25 MI NW OF FM 1388',32.58907777777778,-96.32547222222222,"32.589078, -96.325472",1977,48,1,N  ,False,70,8.0,2,0.85,70,0.08,1737.4,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.589078,-96.325472"
181300019704218,'3.70 MI SE OF SH 34',32.530825,-96.27518611111113,"32.530825, -96.275186",1981,44,1,N  ,False,10609,8.0,2,0.85,10609,0.08,263315.38,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.530825,-96.275186"
181300019704220,'0.45 MI NW OF FM 2860',32.499877777777776,-96.25893333333332,"32.499878, -96.258933",1984,41,1,N  ,False,11933,10.0,2,0.85,11933,0.1,370221.325,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.499878,-96.258933"
181300019704221,'0.20 MI NW OF FM 2860',32.496830555555555,-96.25763888888888,"32.496831, -96.257639",1984,41,1,N  ,False,11933,10.0,2,0.85,11933,0.1,370221.325,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.496831,-96.257639"
181300019704227,'1.00 MI SE OF SH 34',32.564991666666664,-96.29619444444444,"32.564992, -96.296194",1984,41,1,N  ,False,25591,8.0,5,0.65,25591,0.08,485717.18000000005,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.564992,-96.296194"
181300019704246,'0.30 MI W OF SH 34',32.576147222222225,-96.31429722222222,"32.576147, -96.314297",1998,27,5,N  ,False,1359,3.0,2,0.85,1359,0.03,12648.8925,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.576147,-96.314297"
181300019705224,'0.35 MI NW OF SH 274',32.43937777777777,-96.2185638888889,"32.439378, -96.218564",1984,41,5,N  ,False,1041,5.0,2,0.85,1041,0.05,16148.5125,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.439378,-96.218564"
181300019704424,'1.25 MI NW OF FM 1388',32.590047222222225,-96.32530555555554,"32.590047, -96.325306",2009,16,5,N  ,False,3486,13.0,3,0.8,3486,0.13,132328.56000000003,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.590047,-96.325306"
181300019704425,'2.0 MI NW OF SH 34',32.59025277777778,-96.33380833333332,"32.590253, -96.333808",2011,14,5,N  ,False,3486,13.0,2,0.85,3486,0.13,140599.095,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.590253,-96.333808"
181300019704426,'0.7 Mi E of BUS 34',32.568288888888894,-96.29965,"32.568289, -96.299650",2016,9,5,N  ,False,4306,17.0,3,0.8,4306,0.17,213749.84000000003,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.568289,-96.299650"
181300019704427,'0.7 Mi E of BUS 34',32.56978055555556,-96.3003,"32.569781, -96.300300",2016,9,5,N  ,False,4306,17.0,3,0.8,4306,0.17,213749.84000000003,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.569781,-96.300300"
181300019705066,'1.94 MI SE OF SH 274',32.41625,-96.19459722222224,"32.416250, -96.194597",1938,87,1,N  ,False,16671,12.0,4,0.65,16671,0.12,474623.37,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.416250,-96.194597"
181300019705071,'3.20 MI NW OF SH 198',32.38899444444444,-96.14726666666668,"32.388994, -96.147267",1938,87,1,N  ,False,9132,11.0,2,0.85,9132,0.11,311652.33,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.388994,-96.147267"
181300019705072,'2.90 MI NW OF SH 198',32.38636944444444,-96.14346666666668,"32.386369, -96.143467",1938,87,1,N  ,False,9132,11.0,2,0.85,9132,0.11,311652.33,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.386369,-96.143467"
181300019705073,'2.50 MI NW OF SH 198',32.38301111111111,-96.1376527777778,"32.383011, -96.137653",1938,87,1,N  ,False,9132,11.0,2,0.85,9132,0.11,311652.33,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.383011,-96.137653"
181300019705078,'0.30 MI SE OF FM 2860',32.489758333333334,-96.25382777777776,"32.489758, -96.253828",1937,88,1,N  ,False,22199,10.0,4,0.65,22199,0.1,526671.275,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.489758,-96.253828"
181300019705079,'0.75 MI SE OF FM 2860',32.48368055555556,-96.25075833333334,"32.483681, -96.250758",1937,88,1,N  ,False,22199,10.0,4,0.65,22199,0.1,526671.275,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.483681,-96.250758"
181300019705080,'0.08 MI NW OF BUS 175',32.45465277777778,-96.23642777777778,"32.454653, -96.236428",1937,88,1,N  ,False,112,3.0,2,0.85,112,0.03,1042.4399999999998,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.454653,-96.236428"
181300019705222,'1.15 MI NW OF FM 1895',32.45623888888889,-96.23636388888887,"32.456239, -96.236364",1984,41,1,N  ,False,10628,10.0,3,0.8,10628,0.1,310337.60000000003,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.456239,-96.236364"
181300019705223,'1.15 MI NW OF FM 1895',32.457658333333335,-96.2354888888889,"32.457658, -96.235489",1984,41,1,N  ,False,10628,10.0,2,0.85,10628,0.1,329733.7,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.457658,-96.235489"
181300019704251,'AT INT US 175 & SH 34',32.57468611111111,-96.30924166666668,"32.574686, -96.309242",1960,65,5,N  ,False,13223,12.0,2,0.85,13223,0.12,492292.29,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.574686,-96.309242"
181300049501389,'0.5 Mi NE of IH 20',32.72080277777778,-96.31952777777778,"32.720803, -96.319528",2021,4,5,N  ,False,7978,7.0,2,0.85,7978,0.07,173262.21500000003,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.720803,-96.319528"
181300052201003,'1.45 MI W OF FM 2515',32.575725000000006,-96.19956388888887,"32.575725, -96.199564",1939,86,1,N  ,False,3315,16.0,2,0.85,3315,0.16,164556.6,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.575725,-96.199564"
181300052201027,'0.35 MI W OF FM 429',32.56982777777778,-96.13472777777778,"32.569828, -96.134728",1950,75,2,N  ,False,3730,15.0,2,0.85,3730,0.15,173584.875,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.569828,-96.134728"
181300052201028,'0.25 MI E OF FM 429',32.57028055555556,-96.12462777777776,"32.570281, -96.124628",1950,75,1,N  ,False,3730,16.0,2,0.85,3730,0.16,185157.2,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.570281,-96.124628"
181300052201029,'2.30 MI E OF FM 429',32.56976666666667,-96.08948888888888,"32.569767, -96.089489",1950,75,1,N  ,False,2714,16.0,2,0.85,2714,0.16,134722.96,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.569767,-96.089489"
181300052201030,'1.10 MI E OF FM 2727',32.58255833333334,-96.26006944444444,"32.582558, -96.260069",1951,74,2,N  ,False,2883,16.0,2,0.85,2883,0.16,143112.12,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.582558,-96.260069"
181300052201031,'2.65 MI E OF FM 2727',32.578975,-96.23422222222224,"32.578975, -96.234222",1951,74,1,N  ,False,2883,16.0,2,0.85,2883,0.16,143112.12,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.578975,-96.234222"
181300056101011,'1.05 MI S OF FM 148',32.39323888888889,-96.24180277777778,"32.393239, -96.241803",1948,77,1,N  ,False,8471,17.0,2,0.85,8471,0.17,446781.7175,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.393239,-96.241803"
181300056101015,'2.00 MI SW OF US 175',32.410913888888885,-96.24145833333334,"32.410914, -96.241458",2009,16,5,N  ,False,10674,9.0,2,0.85,10674,0.09,298044.765,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.410914,-96.241458"
181300064205163,'1.20 MI NE OF FM 1565',32.836444444444446,-96.22970555555555,"32.836444, -96.229706",2009,16,5,N  ,False,495,20.0,2,0.85,495,0.2,30714.75,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.836444,-96.229706"
181300069703026,'0.18 MI SE OF IH 20',32.67896666666667,-96.19361944444444,"32.678967, -96.193619",1954,71,1,N  ,False,3094,3.0,2,0.85,3094,0.03,28797.404999999995,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.678967,-96.193619"
181300069703027,'0.90 MI S OF US 80',32.71944166666667,-96.24292222222222,"32.719442, -96.242922",1957,68,1,N  ,False,1334,7.0,2,0.85,1334,0.07,28971.145000000004,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.719442,-96.242922"
181300049501160,'0.10 MI NE OF IH 20',32.713744444444444,-96.29943888888889,"32.713744, -96.299439",1964,61,1,N  ,False,1064,3.0,2,0.85,1064,0.03,9903.179999999998,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.713744,-96.299439"
181300069704021,'1.10 MI N OF SH 198',32.390575,-96.0975,"32.390575, -96.097500",1953,72,1,N  ,False,2491,7.0,2,0.85,2491,0.07,54098.2925,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.390575,-96.097500"
181300069704022,'0.20 MI N OF SH 198',32.37793611111111,-96.09763055555555,"32.377936, -96.097631",1953,72,1,N  ,False,2491,12.0,2,0.85,2491,0.12,92739.93,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.377936,-96.097631"
181300069704191,'3.63 miles N of SH 198',32.42453333333333,-96.10946666666666,"32.424533, -96.109467",2012,13,5,N  ,False,1814,7.0,2,0.85,1814,0.07,39395.545000000006,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.424533,-96.109467"
181300069704192,'3.58 MI N OF SH 198',32.42393055555555,-96.1082861111111,"32.423931, -96.108286",2012,13,5,N  ,False,1814,7.0,2,0.85,1814,0.07,39395.545000000006,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.423931,-96.108286"
181300069704193,'3.47 MI N OF SH 198',32.423094444444445,-96.10661666666668,"32.423094, -96.106617",2012,13,5,N  ,False,1814,7.0,2,0.85,1814,0.07,39395.545000000006,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.423094,-96.106617"
181300075101025,'3.60 MI SW OF IH 20',32.67963888888889,-96.36920833333332,"32.679639, -96.369208",1959,66,1,N  ,False,7469,9.0,2,0.85,7469,0.09,208553.1525,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.679639,-96.369208"
181300075101030,'0.75 MI NE OF SPUR 557',32.72788611111111,-96.30969444444445,"32.727886, -96.309694",1998,27,1,N  ,False,19133,14.0,4,0.65,19133,0.14,635502.5950000001,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.727886,-96.309694"
181300075101031,'0.25 MI SW OF IH 20',32.713438888888895,-96.32935277777776,"32.713439, -96.329353",1998,27,1,N  ,False,6395,8.0,2,0.85,6395,0.08,158723.9,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.713439,-96.329353"
181300075101382,'3.8 MI SW of IH 20',32.67908333333333,-96.37231388888888,"32.679083, -96.372314",2012,13,5,N  ,False,7469,9.0,2,0.85,7469,0.09,208553.1525,,,0.0,All Bridges,,"https://www.google.com/maps/@?api=1&map_action=pano&viewpoint=32.679083,-96.372314"
